"Reservoir","Site","DateTime","Depth_m","Rep","Dilution","a254_m","a350_m","S275_295","S350_400","Sr","Max_FL_Ex","Max_FL_Em","Max_FL","B","T","A","C","M","N","FI","BIX","HIX","T_B","T_M","T_N","T_C","A_T","A_C","A_M","M_C","C_N","Fmax1","Fmax2","Fmax3","Fmax4","abs_Flag","fl_Flag"
"CCR",50,2021-09-23 13:45:00,9,1,1,NA,NA,NA,NA,NA,300,300,3.602136802,0.036169133,0.057348389,0.229511196,0.119449359,0.104115607,0.081815649,1.526457688,0.693416526,6.439801707,1.585561632,0.55081453,0.700946456,0.480106296,4.002051298,1.921410025,2.204388006,0.871629686,1.459981804,NA,NA,NA,NA,1,0
"CCR",50,2021-09-23 13:55:00,20,2,1,NA,NA,NA,NA,NA,300,300,9.712190371,0.04071336,0.068587956,0.275327978,0.141090055,0.121473313,0.097292187,1.495472741,0.662578363,5.903166636,1.684654783,0.564633942,0.704968798,0.48612892,4.01423216,1.951434345,2.26657173,0.860962977,1.4501684,NA,NA,NA,NA,1,0
"CCR",400,2021-09-23 17:05:00,0.1,2,1,NA,NA,NA,NA,NA,300,300,38.72823573,0.129396923,0.176320346,0.694963081,0.337083549,0.270194428,0.234923527,1.548900192,0.653634334,4.303869824,1.362631683,0.652568403,0.750543586,0.523076095,3.941479789,2.061693855,2.572085172,0.801565157,1.434865011,NA,NA,NA,NA,1,0
"CCR",301,2021-09-23 18:20:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,6.233551763,0.006954676,0.028906884,0.184262107,0.115171564,0.079454273,0.05460734,1.444942423,0.59165746,10.65443596,4.156467513,0.363817871,0.529358958,0.25098977,6.374333014,1.59989238,2.319096268,0.689877519,2.109085788,NA,NA,NA,NA,1,0
"CCR",500,2021-09-23 18:55:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,33.57113069,0.099337446,0.1378278,0.669326486,0.327849764,0.247990318,0.204877709,1.573917922,0.651238487,4.948048414,1.387470744,0.555778955,0.672732045,0.420399266,4.856251686,2.041564643,2.699002485,0.75641451,1.600221741,NA,NA,NA,NA,1,0
"CCR",50,2021-11-19 12:00:00,21,1,1,NA,NA,NA,NA,NA,300,300,1.351168107,0.046231247,0.063566135,0.198197394,0.094270932,0.092642835,0.078212074,1.487193259,0.735287041,4.72839418,1.374960433,0.686141947,0.812740691,0.674291997,3.117971433,2.102423183,2.13937099,0.982729594,1.20532454,NA,NA,NA,NA,1,0
"CCR",101,2021-11-19 12:00:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,8.879877813,0.071438522,0.057933405,0.168770745,0.10489912,0.072766345,0.058126369,1.484584052,0.556345112,3.693459607,0.8109547,0.796156594,0.996680275,0.552277323,2.913185324,1.608886194,2.319351707,0.693679268,1.804673544,NA,NA,NA,NA,1,0
"CCR",301,2021-11-19 12:00:00,0.1,1,1,NA,NA,NA,NA,NA,325,326,6.736401714,0.056115457,0.048796224,0.144289629,0.100722622,0.067441666,0.051301142,1.530099468,0.516151448,4.94865419,0.869568322,0.723532311,0.951172286,0.484461414,2.956983494,1.432544405,2.139473102,0.669578133,1.963360255,NA,NA,NA,NA,1,0
"CCR",400,2021-11-19 12:00:00,0.1,2,1,NA,NA,NA,NA,NA,315,316,3.587188521,0.06124231,0.043877793,0.12341603,0.113154315,0.070350518,0.049500172,2.288921722,0.716407602,4.098967409,0.716462085,0.62370249,0.886416993,0.387769511,2.812721898,1.090687795,1.754301652,0.621721922,2.285937825,NA,NA,NA,NA,1,0
"CCR",500,2021-11-19 12:00:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,23.84896286,0.386340281,0.288653578,0.266169677,0.111096264,0.127578934,0.222055239,1.671835318,0.730624734,1.223447734,0.747148542,2.262548898,1.299917891,2.598229382,0.922107666,2.395847232,2.086313684,1.148363858,0.500309134,NA,NA,NA,NA,1,0
"CCR",50,2021-11-19 12:11:00,0.1,1,1,NA,NA,NA,NA,NA,310,308,2.00396251,0.053470768,0.062007039,0.200638705,0.093709835,0.095124648,0.078493234,1.518721992,0.740686252,4.410338306,1.159643696,0.651850393,0.789966673,0.661691907,3.235740782,2.141063488,2.109218899,1.015097811,1.193858751,NA,NA,NA,NA,1,0
"CCR",50,2021-11-19 12:11:00,1.5,1,1,NA,NA,NA,NA,NA,350,350,2.440122976,0.048138242,0.062943762,0.201936367,0.094465828,0.096306485,0.079483481,1.466334051,0.750353189,4.421369679,1.307562542,0.653577608,0.791909979,0.6663125,3.208203023,2.137665777,2.096809659,1.019484896,1.188496357,NA,NA,NA,NA,1,0
"CCR",50,2021-11-19 12:11:00,6,1,1,NA,NA,NA,NA,NA,315,316,1.27619053,0.049952366,0.06357601,0.197191984,0.092645708,0.092139555,0.07949835,1.492170699,0.715236131,4.456939957,1.272732727,0.689996933,0.799714839,0.686227259,3.101672823,2.12845244,2.140144734,0.994536681,1.165379003,NA,NA,NA,NA,1,0
"CCR",50,2021-11-19 12:11:00,9,2,1,NA,NA,NA,NA,NA,300,300,2.673175369,0.048741584,0.063221501,0.193389759,0.091053589,0.090029971,0.076138033,1.499376561,0.741793829,4.130795787,1.29707523,0.70222727,0.83035374,0.69433288,3.058923886,2.123911431,2.14805977,0.988758069,1.195901511,NA,NA,NA,NA,1,0
"CCR",50,2022-02-28 10:31:00,0.1,2,1,NA,NA,NA,NA,NA,300,300,5.878093459,0.045154231,0.065525741,0.195578388,0.091080393,0.085611611,0.07751691,1.482303074,0.711505141,4.290828932,1.451153966,0.765383815,0.845309,0.719427522,2.984756583,2.147316032,2.284484379,0.93995654,1.17497451,NA,NA,NA,NA,1,0
"CCR",400,2022-02-28 10:31:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,6.443571792,0.029037845,0.03919588,0.158527711,0.092167451,0.065510016,0.050589727,1.532444313,0.603164953,5.573193865,1.349820571,0.598318896,0.774779439,0.425268141,4.044499286,1.719996694,2.419900346,0.710771704,1.821860996,NA,NA,NA,NA,1,0
"CCR",50,2022-02-28 10:40:00,1.5,2,1,NA,NA,NA,NA,NA,310,310,5.575614769,0.040997347,0.058799655,0.191538712,0.089473445,0.084818974,0.076073859,1.478353939,0.729312054,4.297639982,1.434230725,0.693237046,0.772928509,0.657174366,3.257480229,2.140732506,2.258205971,0.947979295,1.176139163,NA,NA,NA,NA,1,0
"CCR",50,2022-02-28 10:50:00,6,1,1,NA,NA,NA,NA,NA,300,300,5.009077821,0.041984865,0.060655715,0.188054398,0.088702927,0.083507399,0.073396608,1.463190222,0.707960905,4.361305943,1.4447043,0.72635139,0.826410333,0.683807369,3.10035744,2.120047263,2.251948937,0.941427769,1.208542597,NA,NA,NA,NA,1,0
"CCR",50,2022-02-28 11:00:00,9,1,1,NA,NA,NA,NA,NA,300,300,4.831304389,0.04617868,0.060860545,0.191752971,0.090028156,0.084866976,0.074260647,1.459337596,0.714122171,4.276394264,1.31793601,0.717128711,0.819553125,0.676016794,3.150694267,2.129922236,2.259453318,0.942671495,1.212326576,NA,NA,NA,NA,1,0
"CCR",50,2022-02-28 12:00:00,21,2,1,NA,NA,NA,NA,NA,300,300,6.529500563,0.044920293,0.063371733,0.196298607,0.092714297,0.086959244,0.074939224,1.497093188,0.717543533,4.439323617,1.410759562,0.728752107,0.845641695,0.683516296,3.097573615,2.117242045,2.257363299,0.937927026,1.237193172,NA,NA,NA,NA,1,0
"CCR",101,2022-02-28 12:00:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,7.965421791,0.015504508,0.026810927,0.155640577,0.091369955,0.061031076,0.044885854,1.403786649,0.543553977,7.7378995,1.729234354,0.439299597,0.597313513,0.293432638,5.8051173,1.703410886,2.550185691,0.667955628,2.035606933,NA,NA,NA,NA,1,0
"CCR",101,2022-02-28 12:00:00,0.1,2,1,NA,NA,NA,NA,NA,310,310,7.840297149,0.013485906,0.027668348,0.157408442,0.091797334,0.061981777,0.045630687,1.431095648,0.555924422,7.099901011,2.05164919,0.446394883,0.606353971,0.301406884,5.689115945,1.714738709,2.539592249,0.675202372,2.011745595,NA,NA,NA,NA,1,0
"CCR",301,2022-02-28 12:00:00,0.1,2,1,NA,NA,NA,NA,NA,305,304,4.312084141,0.026287745,0.029876297,0.096529646,0.056319415,0.043534783,0.036215768,1.446381953,0.625405675,4.562734334,1.136510478,0.686262689,0.824952744,0.530479538,3.230977563,1.713967484,2.217299351,0.772997784,1.555107568,NA,NA,NA,NA,1,0
"CCR",500,2022-02-28 12:00:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,12.17188045,0.030592768,0.054017316,0.281437834,0.163630214,0.112977328,0.082621541,1.483225228,0.57197663,7.054505292,1.765689092,0.478125274,0.653792162,0.330118228,5.210141002,1.719962513,2.491100097,0.690442955,1.980478833,NA,NA,NA,NA,1,0
"CCR",50,2022-04-20 10:04:00,0.1,2,1,NA,NA,NA,NA,NA,300,300,3.717537955,0.051878941,0.066475755,0.172659963,0.079080627,0.076002707,0.069666775,1.430680172,0.683678175,3.669707058,1.281362985,0.874649831,0.954195959,0.840607333,2.597337377,2.183340844,2.271760699,0.961078711,1.135126856,NA,NA,NA,NA,1,0
"CCR",50,2022-04-20 10:12:00,1.5,1,1,NA,NA,NA,NA,NA,300,300,4.501535994,0.050831523,0.065428544,0.176588541,0.080514873,0.076880115,0.070504826,1.439247435,0.679897262,4.015392354,1.287164736,0.851046385,0.928000925,0.812626801,2.698952637,2.193241247,2.296933885,0.954856064,1.141976765,NA,NA,NA,NA,1,0
"CCR",50,2022-04-20 10:25:00,9,2,1,NA,NA,NA,NA,NA,300,300,5.115990792,0.037827804,0.059473856,0.184153202,0.086467627,0.08021941,0.070111443,1.469352033,0.688724757,4.508124371,1.572225957,0.74138985,0.848276018,0.68781645,3.096372322,2.129735818,2.295619011,0.927739232,1.233288355,NA,NA,NA,NA,1,0
"CCR",50,2022-04-20 10:30:00,21,1,1,NA,NA,NA,NA,NA,300,300,4.205252996,0.039874028,0.059526883,0.185197929,0.088141617,0.082662219,0.071389268,1.512840082,0.697946836,4.795682507,1.492873587,0.720122013,0.833835178,0.675355014,3.111164543,2.101140573,2.240418072,0.937834148,1.234662009,NA,NA,NA,NA,1,0
"CCR",50,2022-04-20 10:30:00,21,2,1,NA,NA,NA,NA,NA,300,300,5.468437517,0.041218101,0.056282788,0.189989315,0.089281375,0.082602072,0.070649521,1.489904407,0.703097995,4.80810438,1.365487153,0.681372586,0.796647824,0.630397861,3.375620215,2.127983764,2.300055074,0.925188178,1.263722282,NA,NA,NA,NA,1,0
"CCR",400,2022-06-09 10:12:00,0.1,2,1,NA,NA,NA,NA,NA,300,300,9.812398169,0.063096375,0.077728487,0.18949015,0.084481037,0.089624961,0.079284393,1.457743061,0.680101026,2.870473139,1.231900994,0.867263828,0.980375637,0.920070226,2.437846892,2.242990341,2.114256429,1.060888504,1.065544357,NA,NA,NA,NA,1,0
"CCR",50,2022-06-09 10:13:00,0.1,2,1,NA,NA,NA,NA,NA,300,300,5.499256693,0.063740537,0.096819329,0.171701942,0.074607326,0.077717516,0.079299164,1.444982516,0.696181972,2.834161829,1.518960059,1.245785168,1.220937584,1.2977188,1.773426274,2.301408615,2.209308148,1.04168747,0.940833703,NA,NA,NA,NA,1,0
"CCR",50,2022-06-09 10:20:00,1.5,1,1,NA,NA,NA,NA,NA,300,300,24.53956251,0.120843351,0.116821326,0.201574884,0.082537904,0.086669146,0.093287211,1.438586034,0.692274472,1.932256946,0.966717037,1.347899811,1.252275904,1.415365789,1.725497316,2.442209871,2.325797506,1.050052666,0.884771918,NA,NA,NA,NA,1,0
"CCR",50,2022-06-09 10:20:00,1.5,2,1,NA,NA,NA,NA,NA,300,300,10.6344371,0.084070296,0.097839646,0.184579704,0.079576889,0.081338258,0.086941013,1.458257271,0.677471564,2.657152358,1.16378377,1.20287363,1.125356642,1.229498248,1.886553268,2.319513938,2.269285177,1.022134177,0.915297475,NA,NA,NA,NA,1,0
"CCR",50,2022-06-09 10:40:00,6,2,1,NA,NA,NA,NA,NA,300,300,7.447396899,0.060565701,0.083115943,0.238014264,0.119987649,0.099929448,0.091302455,1.524657442,0.676815767,4.393698394,1.372326935,0.831746244,0.910336348,0.692704161,2.863641493,1.983656379,2.381823057,0.832831127,1.314177681,NA,NA,NA,NA,1,0
"CCR",50,2022-06-09 10:48:00,9,2,1,NA,NA,NA,NA,NA,305,304,5.746351719,0.046738463,0.067470679,0.203940941,0.098347262,0.089002356,0.079200301,1.468637127,0.687419991,4.25166118,1.44357932,0.75807745,0.851899276,0.68604532,3.022660265,2.073681929,2.291410586,0.904980514,1.241753644,NA,NA,NA,NA,1,0
"CCR",50,2022-06-09 11:27:00,21,2,1,NA,NA,NA,NA,NA,305,304,12.86304189,0.058389829,0.08248794,0.253655917,0.120639271,0.108450383,0.09477255,1.471645401,0.656752795,4.529562789,1.412710771,0.760605336,0.870377969,0.683756946,3.075066714,2.102598226,2.33891215,0.898964173,1.272934738,NA,NA,NA,NA,1,0
"CCR",301,2022-06-09 11:34:00,0.1,1,1,NA,NA,NA,NA,NA,305,304,5.358473584,0.011230827,0.02943452,0.152452374,0.093144125,0.061038763,0.046674601,1.442784886,0.53384742,7.118957846,2.62086846,0.482226683,0.630632496,0.316010486,5.179373477,1.636736328,2.49763209,0.655315222,1.995606237,NA,NA,NA,NA,1,0
"CCR",500,2022-06-09 12:20:00,0.1,2,1,NA,NA,NA,NA,NA,300,300,22.11135124,0.049844596,0.060210106,0.237658591,0.127285219,0.093606259,0.080650656,1.537930806,0.612890742,3.966862201,1.207956534,0.643227346,0.746554443,0.473032973,3.947154537,1.867134244,2.538917737,0.735405569,1.578229185,NA,NA,NA,NA,1,0
"CCR",201,2022-06-09 12:53:00,0.1,2,1,NA,NA,NA,NA,NA,300,300,4.448804146,0.026911228,0.04296223,0.184999656,0.107626888,0.078288771,0.061453392,1.55464227,0.598656497,6.998585942,1.596442597,0.548766184,0.699102664,0.399177481,4.306099938,1.718898126,2.36304203,0.727409037,1.751357974,NA,NA,NA,NA,1,0
"CCR",50,2022-06-30 09:53:00,0.1,1,1,NA,NA,NA,NA,NA,305,304,5.004808142,0.064804329,0.077723592,0.159561845,0.066067155,0.072041982,0.073141439,1.4475052,0.747475639,2.843976086,1.199358031,1.078865265,1.062647847,1.176433168,2.052939659,2.415146306,2.21484529,1.090435669,0.903279401,NA,NA,NA,NA,1,0
"CCR",50,2022-06-30 09:58:00,1.5,1,1,NA,NA,NA,NA,NA,300,300,3.580225697,0.067544593,0.074650004,0.159280995,0.066468594,0.073409581,0.072184622,1.495594118,0.711056982,3.050468753,1.105195862,1.016897293,1.034153844,1.123086851,2.13370376,2.396334636,2.169757576,1.104425058,0.920813776,NA,NA,NA,NA,1,0
"CCR",50,2022-06-30 10:06:00,6,2,1,NA,NA,NA,NA,NA,240,482,1.909547283,0.045598963,0.066427633,0.241260269,0.125004827,0.104279677,0.08989702,1.562623312,0.663158652,5.84584381,1.456779474,0.637014177,0.738930312,0.531400543,3.631926331,1.930007624,2.313588563,0.834205206,1.390533604,NA,NA,NA,NA,1,0
"CCR",50,2022-06-30 10:16:00,9,2,1,NA,NA,NA,NA,NA,310,310,3.641453883,0.075750668,0.082060796,0.187773538,0.073294917,0.239833373,0.120073645,1.452700919,0.701971045,2.853447063,1.083301295,0.342157536,0.683420546,1.119597367,2.288224663,2.561890309,0.782933314,3.272169244,0.610416357,NA,NA,NA,NA,1,0
"CCR",301,2022-06-30 13:10:00,0.1,2,1,NA,NA,NA,NA,NA,300,300,10.15545754,0.034599764,0.043452617,0.149389805,0.090977821,0.065464719,0.050490296,1.510921425,0.553209419,5.080127908,1.255864538,0.663756263,0.860613238,0.477617695,3.437993264,1.642046417,2.28198956,0.719567892,1.801887258,NA,NA,NA,NA,1,0
"CCR",201,2022-06-30 14:05:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,4.969747617,0.031782515,0.045252835,0.18273486,0.111493949,0.080427387,0.063781075,1.631681856,0.621688057,6.288753747,1.423827981,0.562654544,0.709502535,0.405877043,4.038086505,1.638966611,2.272047723,0.721360997,1.748072591,NA,NA,NA,NA,1,0
"CCR",50,2022-07-14 10:26:00,0.1,2,1,NA,NA,NA,NA,NA,310,310,3.134358517,0.050045355,0.06136201,0.141349875,0.056934858,0.064496292,0.062588349,1.426962479,0.740466137,3.094883147,1.226127996,0.951403692,0.980406276,1.077758206,2.303540486,2.482659661,2.191596923,1.132808518,0.909671827,NA,NA,NA,NA,1,0
"CCR",50,2022-07-14 10:30:00,1.5,1,1,NA,NA,NA,NA,NA,300,300,2.508230954,0.077126435,0.069583129,0.147684104,0.059442266,0.068469443,0.066790891,1.472122272,0.758268179,2.598306522,0.902195585,1.016265449,1.041805676,1.17060021,2.122412519,2.48449654,2.156934512,1.151864615,0.889975645,NA,NA,NA,NA,1,0
"CCR",50,2022-07-14 12:00:00,6,1,1,NA,NA,NA,NA,NA,300,300,3.865864141,0.052677696,0.070578791,0.231352679,0.118222413,0.101827669,0.086019731,1.550337419,0.676749027,4.721065815,1.339823048,0.693119965,0.820495365,0.597000083,3.277934875,1.956927393,2.272002106,0.861322878,1.374363904,NA,NA,NA,NA,1,0
"CCR",50,2022-07-14 12:00:00,9,1,1,NA,NA,NA,NA,NA,300,300,4.592966946,0.060324702,0.076027786,0.217491702,0.10681646,0.103896456,0.087714354,1.533454612,0.685519825,4.028440563,1.260309349,0.731764965,0.866765624,0.711760966,2.860687017,2.036125354,2.093350534,0.972663355,1.217776283,NA,NA,NA,NA,1,0
"CCR",50,2022-07-14 12:00:00,20,1,1,NA,NA,NA,NA,NA,300,300,13.59764631,0.059121948,0.0782611,0.277186982,0.131882659,0.118104585,0.10093258,1.459876792,0.659453022,4.524421659,1.323723279,0.662642351,0.775379953,0.593414633,3.541823245,2.101769739,2.346962081,0.895527779,1.306641108,NA,NA,NA,NA,1,0
"CCR",201,2022-07-14 12:00:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,4.882939802,0.019091821,0.038244453,0.195252081,0.109997705,0.082726732,0.063151605,1.54259472,0.630871047,7.419822442,2.003185223,0.462298612,0.605597489,0.347684103,5.105369905,1.775055956,2.360205422,0.752076891,1.741803791,NA,NA,NA,NA,1,0
"CCR",301,2022-07-14 12:00:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,4.202318333,0.021550042,0.036247884,0.184176327,0.114129361,0.074749864,0.05407191,1.506516114,0.533637585,7.909405906,1.682033135,0.484922409,0.670364417,0.317603499,5.081022799,1.613750622,2.463901816,0.654957357,2.11069594,NA,NA,NA,NA,1,0
"CCR",50,2022-07-28 09:43:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,4.789474894,0.067904126,0.064718313,0.14279687,0.058098678,0.066472616,0.064287275,1.473630109,0.772769399,2.473970255,0.953083666,0.973608636,1.006704876,1.113937792,2.206436845,2.457833387,2.148205966,1.144133023,0.903735275,NA,NA,NA,NA,1,0
"CCR",50,2022-07-28 10:00:00,1.5,1,1,NA,NA,NA,NA,NA,300,300,2.714821811,0.054133216,0.058302956,0.142014841,0.057924828,0.065495957,0.063960243,1.460885643,0.759490734,3.070622888,1.07702738,0.890176413,0.91154994,1.0065279,2.435808592,2.451709306,2.168299356,1.130706099,0.905638026,NA,NA,NA,NA,1,0
"CCR",50,2022-07-28 10:10:00,6,1,1,NA,NA,NA,NA,NA,300,300,3.781538158,0.057926818,0.070208017,0.210196718,0.102467819,0.094151384,0.080223618,1.563440716,0.703588451,4.150589807,1.21201232,0.745692886,0.875153957,0.685171382,2.993913323,2.051343728,2.232539867,0.918838565,1.277277452,NA,NA,NA,NA,1,0
"CCR",50,2022-07-28 10:18:00,9,1,1,NA,NA,NA,NA,NA,305,304,17.59271315,0.10803598,0.113511015,0.256423892,0.124560366,0.111238898,0.108021274,1.542726911,0.688387737,2.834454996,1.050677886,1.020425566,1.050820923,0.911293203,2.259022102,2.058631486,2.305163906,0.893052108,1.153109581,NA,NA,NA,NA,1,0
"CCR",50,2022-07-28 12:00:00,20,1,1,NA,NA,NA,NA,NA,300,300,12.81426375,0.062036069,0.078889687,0.323946975,0.159892551,0.137775622,0.109930964,1.488393697,0.630905866,5.077305168,1.271674493,0.572595395,0.717629356,0.493391882,4.106328581,2.026029185,2.351264837,0.8616763,1.454481484,NA,NA,NA,NA,1,0
"CCR",301,2022-07-28 12:00:00,0.1,2,1,NA,NA,NA,NA,NA,315,314,3.676511461,0.140825194,0.135516998,0.227214841,0.134598378,0.168195052,0.1227443,1.497591376,0.610245197,3.051756839,0.962306491,0.805713346,1.104059404,1.006824896,1.67665196,1.688094935,1.35090086,1.249606825,1.096575391,NA,NA,NA,NA,1,0
"CCR",50,2022-08-19 09:30:00,0.1,2,1,NA,NA,NA,NA,NA,280,564,6.926901258,0.062981622,0.065861667,0.153438986,0.062791556,0.092893977,0.074898657,1.492330209,0.729869258,2.851688004,1.045728333,0.708998245,0.879343756,1.04889369,2.32971611,2.443624526,1.651764632,1.479402379,0.838353558,NA,NA,NA,NA,1,0
"CCR",50,2022-08-19 09:42:00,1.5,1,1,NA,NA,NA,NA,NA,300,300,4.094974324,0.059447628,0.069783994,0.153745078,0.0630246,0.073742484,0.070268262,1.429882222,0.760409899,2.865222088,1.173873481,0.946320089,0.993108308,1.107250105,2.20315675,2.439445542,2.084891493,1.170058754,0.896914169,NA,NA,NA,NA,1,0
"CCR",50,2022-08-19 09:56:00,6,1,1,NA,NA,NA,NA,NA,320,320,6.173961895,0.062257762,0.076942612,0.163508512,0.066809177,0.077626134,0.075877311,1.464972954,0.761636261,2.881445377,1.235871794,0.991194691,1.014039787,1.151677281,2.125070991,2.447395981,2.106359084,1.161908243,0.880489529,NA,NA,NA,NA,1,0
"CCR",50,2022-08-19 10:11:00,9,1,1,NA,NA,NA,NA,NA,300,300,5.148272029,0.048240778,0.068874307,0.238572611,0.11755995,0.107262026,0.087617113,1.510916937,0.697803801,5.02344056,1.427719647,0.64211268,0.786082817,0.585865399,3.463883999,2.029369782,2.224203839,0.912402787,1.341746446,NA,NA,NA,NA,1,0
"CCR",50,2022-08-19 10:38:00,20,2,1,NA,NA,NA,NA,NA,300,300,10.32225937,0.077552321,0.096046684,0.309570395,0.151535022,0.137167816,0.120001631,1.494897712,0.652242567,4.567976592,1.238475946,0.700212969,0.800378154,0.63382499,3.223124251,2.042896695,2.2568734,0.905188875,1.262774689,NA,NA,NA,NA,1,0
"CCR",301,2022-08-19 12:39:00,0.1,1,1,NA,NA,NA,NA,NA,300,300,5.975557026,0.026003303,0.03187842,0.17604524,0.105100267,0.071338014,0.050045915,1.460047775,0.55968332,8.000891697,1.225937335,0.446864423,0.63698346,0.303314359,5.522395347,1.675021806,2.46776201,0.678761485,2.100076838,NA,NA,NA,NA,1,0
"CCR",201,2022-08-19 13:32:00,0.1,2,1,NA,NA,NA,NA,NA,305,304,4.201650125,0.026043266,0.039208793,0.227326671,0.13275369,0.096895383,0.070552739,1.577357943,0.626105145,8.645557991,1.505525216,0.404650787,0.555737363,0.295349929,5.797849245,1.712394364,2.346104258,0.729888434,1.881623484,NA,NA,NA,NA,1,0
"CCR",201,2022-09-29 09:45:00,0.1,2,1,NA,NA,NA,NA,NA,300,300,6.608575348,0.053508104,0.045362059,0.155597066,0.111149702,0.075182303,0.060572766,1.7863062,0.635525761,4.534202359,0.847760536,0.603360857,0.74888538,0.408116779,3.430114745,1.399887382,2.069596971,0.676405794,1.834978169,NA,NA,NA,NA,1,0
"CCR",301,2022-09-29 10:34:00,0.1,1,1,NA,NA,NA,NA,NA,310,310,5.811941015,0.019902097,0.031550484,0.112078467,0.071541838,0.04842162,0.039461691,1.555375413,0.573942478,6.126284531,1.585284403,0.651578447,0.799521837,0.441007455,3.552353336,1.566614304,2.314636871,0.676829408,1.812944039,NA,NA,NA,NA,1,0
