Reservoir,Site,Depth_m,Date,Rep,Dilution,Sample Name,Max_FL_Ex ,Max_FL_Em ,Max_FL ,B,T,A,C,M,N,FI,BIX,HIX,T_B,T_M,T_N,T_C,A_T,A_C,A_M,M_C,C_N,a254_m,a350_m,FLAG,Notes_flag,TIME
CCR,101,0.1,2/17/2025,1,1,20250314_CS1_17feb25_01R1.csv,365,362,1.679684816,0.016960602,0.022468184,0.145219336,0.086415571,0.057445638,0.040866249,1.384194208,0.532996518,9.195596476,1.324727981,0.391120798,0.549798043,0.260001564,6.46333226,1.680476493,2.527943671,0.66476026,2.114595142,8.7514,2.0727,,,
CCR,100,0.1,12/17/2024,1,1,20250314_CS2_17dec24_01R1.csv,300,300,5.874446108,0.016262364,0.045026033,0.265562861,0.164030424,0.103988027,0.07373046,1.429314809,0.517182527,8.76089248,2.768726186,0.432992471,0.610684284,0.274498058,5.897984871,1.618985395,2.553783045,0.63395573,2.224730797,18.424,5.2969,,,
CCR,50,20,12/17/2024,1,1,20250324_C50_17dec24_20R1.csv,300,300,9.297713627,0.060582152,0.082843672,0.290153219,0.143049757,0.127437535,0.107994815,1.560017852,0.683752644,4.988804282,1.36746004,0.650072776,0.76710787,0.579124872,3.502418602,2.028337725,2.276826982,0.890861599,1.324598384,13.5877,3.2242,,,
CCR,50,9,12/17/2024,1,1,20250324_C50_17dec24_9R1.csv,300,300,2.936637364,0.053833966,0.073201623,0.242432345,0.109579009,0.108922858,0.091878472,1.45046042,0.70380309,4.662489902,1.359766488,0.672050146,0.796722251,0.668025962,3.311843862,2.212397682,2.22572515,0.994012078,1.192651627,11.515,2.0727,,,
CCR,92,0.1,12/17/2024,2,1,20250324_CC2_17dec24_01R2.csv,325,324,6.838145663,0.017504665,0.047512583,0.29474808,0.179063687,0.115888469,0.080250043,1.42599503,0.516205339,9.39374347,2.714281162,0.409985422,0.592056795,0.265339018,6.203579386,1.646051662,2.54337711,0.647191349,2.231322024,18.8846,5.5272,,,
CCR,90,1.5,12/17/2024,2,1,20250324_CC3_17dec24_15R2.csv,320,320,3.651082736,0.05165706,0.071242068,0.252192106,0.118796986,0.110661121,0.094648098,1.471550626,0.687087962,5.299525694,1.379135171,0.643785888,0.752704698,0.599695923,3.53993242,2.122883042,2.278958537,0.931514553,1.25514393,12.6665,2.5333,,,
CCR,88,1.5,12/17/2024,1,1,20250324_CC4_17dec24_15R1.csv,300,300,3.304851203,0.051849015,0.076439942,0.243807893,0.109567613,0.109366025,0.093417624,1.41782706,0.717756062,4.683042839,1.47427953,0.698936819,0.818260397,0.697650884,3.189535297,2.225182121,2.229283653,0.998160157,1.172879466,11.7453,2.0727,,,
CCR,98,0.1,12/17/2024,1,1,20250324_CP1_17dec24_01R1.csv,300,300,10.05959249,0.014939815,0.04496444,0.273645627,0.166573299,0.106565606,0.074471333,1.398193241,0.53216999,8.635666944,3.009705225,0.421941395,0.603781866,0.269937863,6.085823054,1.64279407,2.56786067,0.639752027,2.236743891,19.5755,6.6787,,,
CCR,96,0.1,2/17/2025,1,1,20250324_CP2_17feb25_01R1.csv,305,304,7.23872355,0.025625256,0.042075314,0.187988486,0.101059131,0.075852536,0.05759794,1.415970177,0.572604079,6.257109181,1.641947082,0.554698851,0.730500331,0.416343523,4.467904472,1.860183089,2.478341479,0.75057578,1.754561534,11.7453,3.4545,,,
CCR,50,0.1,12/17/2024,1,1,20250326_C50_17dec24_01R1.csv,315,314,2.284108785,0.062499324,0.079022327,0.249115338,0.112435322,0.127510287,0.10268177,1.497431276,0.736912236,4.094174075,1.264370908,0.619732959,0.769584777,0.702824753,3.152467742,2.215632362,1.953688161,1.134076772,1.094988151,11.515,2.303,,,
CCR,50,6,12/17/2024,1,1,20250326_C50_17dec24_6R1.csv,300,300,3.177256756,0.061442511,0.073642476,0.246625002,0.110634066,0.110134368,0.09595031,1.445367272,0.705550249,4.609684525,1.198559024,0.668660269,0.767506395,0.665640147,3.348950426,2.229195854,2.239310094,0.995483323,1.153035012,11.515,2.0727,,,
CCR,92,2,2/17/2025,1,1,20250326_CC2_17feb25_BOTR1.csv,310,310,3.841084841,0.044435474,0.062284545,0.261766809,0.129344853,0.111779512,0.091301043,1.446505269,0.657944101,5.8810744,1.401685175,0.557208959,0.682188765,0.481538647,4.202756983,2.023789913,2.341813845,0.864197604,1.416685387,13.818,2.9939,,,
CCR,90,0.1,12/17/2024,1,1,20250326_CC3_17dec24_01R1.csv,300,300,9.523694003,0.060058266,0.073431777,0.256966893,0.120898799,0.112588779,0.095521582,1.467159864,0.683872057,4.306829924,1.222675611,0.65221222,0.768745408,0.607382187,3.499396354,2.125471012,2.282349066,0.931264654,1.265669992,14.0483,3.6848,,,
CCR,88,9,12/17/2024,1,1,20250326_CC4_17dec24_9R1.csv,300,300,2.7753258,0.053658222,0.069599953,0.238536168,0.107698152,0.106915345,0.094051095,1.444337086,0.70598919,5.078486925,1.297097629,0.650981882,0.74002278,0.646250206,3.427246135,2.214858519,2.231075139,0.992731477,1.145102583,11.2847,2.0727,,,
CCR,88,9,12/17/2024,2,1,20250326_CC4_17dec24_9R2.csv,300,300,4.553190658,0.056703534,0.076874576,0.243129771,0.108873865,0.109513228,0.094334227,1.485851706,0.720237657,4.697854721,1.35572813,0.701966125,0.81491712,0.706088429,3.162681112,2.233132538,2.220095003,1.005872512,1.154128982,11.2847,2.0727,,,
CCR,88,12,2/17/2025,2,1,20250326_CC4_17feb25_BOTR2.csv,310,310,6.899363858,0.049399386,0.070902065,0.261899427,0.127849205,0.110604406,0.091065596,1.457254142,0.658214611,5.285723182,1.435282317,0.641041961,0.778582346,0.554575721,3.69381943,2.048502575,2.36789325,0.865116101,1.403924327,13.5877,2.9939,,,
CCR,96,1.7,2/17/2025,1,1,20250326_CP2_17feb25_BOTR1.csv,300,300,7.554719541,0.062500482,0.077774186,0.263334173,0.130787513,0.113858282,0.09742685,1.461399329,0.637070753,4.515121727,1.244377391,0.683078865,0.79828288,0.594660639,3.385881426,2.013450411,2.312824042,0.870559271,1.342417554,14.7392,3.9151,,,
CCR,100,0.1,2/17/2025,1,1,20250326_CS2_17feb25_01R1.csv,315,314,3.916904624,0.012289779,0.024143788,0.146377574,0.087618309,0.057185146,0.041111074,1.387362052,0.53492806,9.045538334,1.964542035,0.422203839,0.587281856,0.275556428,6.062742654,1.67062771,2.559713225,0.652662061,2.131258053,9.212,2.5333,,,
CCR,50,20,2/17/2025,1,1,20250327_C50_17feb25_20R1.csv,300,300,5.943257647,0.044305103,0.062909261,0.247715137,0.119798249,0.106337559,0.086390113,1.450619658,0.654851446,5.171457261,1.419910047,0.591599631,0.728199772,0.525126711,3.937657735,2.067769256,2.329516862,0.887638673,1.386712496,12.8968,2.5333,,,
CCR,50,6,2/17/2025,1,1,20250327_C50_17feb25_6R1.csv,300,300,3.815219619,0.069020801,0.077981452,0.251412928,0.121248437,0.109164438,0.095670217,1.453357537,0.669852276,4.294344768,1.129825375,0.714348499,0.815106881,0.643154292,3.2240093,2.073535417,2.303066204,0.90033687,1.267358225,12.8968,2.5333,,,
CCR,50,9,2/17/2025,1,1,20250327_C50_17feb25_9R1.csv,300,300,3.338961502,0.041828394,0.062930106,0.255068107,0.124678277,0.108489216,0.090081383,1.428531642,0.649783346,5.848667207,1.504482986,0.580058633,0.698591701,0.504739944,4.053196819,2.045810334,2.351091805,0.870153318,1.384062643,12.6665,2.5333,,,
CCR,92,0.1,2/17/2025,1,1,20250327_CC2_17feb25_01R1.csv,300,300,3.792452191,0.051941817,0.067377066,0.248926472,0.121458152,0.106902955,0.086663586,1.460144985,0.660010707,5.466645651,1.297164231,0.630263833,0.777455321,0.554734822,3.694528204,2.049483444,2.328527506,0.880162866,1.401490029,12.6665,2.5333,,,
CCR,92,0.1,2/17/2025,2,1,20250327_CC2_17feb25_01R2.csv,305,304,4.391839144,0.074762157,0.084870918,0.250955825,0.120689341,0.122364272,0.101232208,1.475450706,0.661454511,4.298791718,1.135212275,0.69359231,0.838378608,0.703218009,2.956911882,2.079353687,2.050891342,1.013878037,1.192202982,13.1271,2.7636,,,
CCR,90,0.1,2/17/2025,1,1,20250327_CC3_17feb25_01R1.csv,305,304,4.532570231,0.043476328,0.064591993,0.240576989,0.11641792,0.101331765,0.083488816,1.41950642,0.624297129,5.175783108,1.485681893,0.637430848,0.773660429,0.554828612,3.724563649,2.066494479,2.374151766,0.870413808,1.39441336,12.6665,2.5333,,,
CCR,90,1.5,2/17/2025,1,1,20250327_CC3_17feb25_15R1.csv,315,316,3.312416479,0.042549466,0.085013894,0.251139862,0.122284745,0.10795644,0.091770285,1.468483816,0.664610719,5.273067003,1.998001432,0.787483305,0.926377137,0.695212586,2.954103733,2.053730095,2.326307371,0.882828349,1.332509158,12.4362,2.5333,,,
CCR,90,5,2/17/2025,1,1,20250327_CC3_17feb25_BOTR1.csv,300,300,3.001088489,0.040964659,0.062011603,0.251419665,0.122889651,0.109016122,0.088729708,1.43067592,0.647756472,5.874637537,1.513782955,0.568829648,0.698882076,0.50461208,4.054397152,2.04589778,2.306261305,0.8871058,1.384988793,12.6665,2.5333,,,
CCR,88,0.1,2/17/2025,1,1,20250327_CC4_17feb25_01R1.csv,315,314,5.480788373,0.060507922,0.074266673,0.261818977,0.125292592,0.113681629,0.095098422,1.445921234,0.644542323,4.696369975,1.227387593,0.653286493,0.780945374,0.592745923,3.525389877,2.089660478,2.303089589,0.907329219,1.31750442,13.818,2.9939,,,
CCR,88,1.5,2/17/2025,1,1,20250327_CC4_17feb25_15R1.csv,315,316,6.754134976,0.109637029,0.112623997,0.278849835,0.132644091,0.117217565,0.111443526,1.463482008,0.653298841,3.598925712,1.027244155,0.960811611,1.010592551,0.849069086,2.475936229,2.102240911,2.378908278,0.883699859,1.190235952,14.5089,3.2242,,,
CCR,88,6,2/17/2025,1,1,20250327_CC4_17feb25_6R1.csv,310,310,4.598148557,0.046153775,0.067624867,0.267351426,0.130695653,0.112462571,0.092390909,1.442179832,0.638869826,5.575027469,1.465207722,0.601309985,0.731942867,0.517422466,3.953448451,2.045603046,2.377248027,0.860492057,1.414594293,13.5877,2.7636,,,
CCR,88,9,2/17/2025,1,1,20250327_CC4_17feb25_9R1.csv,300,300,6.253587159,0.063349292,0.073133393,0.278341629,0.135335521,0.118021697,0.098705854,1.47392389,0.657664593,4.780171098,1.154446891,0.619660582,0.740922556,0.540385797,3.805944398,2.056678295,2.358393722,0.872067406,1.371099242,14.0483,2.9939,,,
CCR,88,12,2/17/2025,1,1,20250327_CC4_17feb25_BOTR1.csv,305,304,8.170921148,0.046035884,0.068095491,0.26012283,0.126143996,0.109777955,0.093972508,1.460575254,0.647959491,5.03566926,1.479182883,0.620302056,0.724632053,0.539823483,3.819971419,2.062110277,2.369536124,0.870259059,1.342350001,13.818,3.2242,,,
CCR,98,0.1,2/17/2025,2,1,20250327_CP1_17feb25_01R2.csv,330,330,2.80222177,0.011571216,0.025594417,0.150420467,0.089214693,0.059865073,0.042029187,1.397327458,0.546572463,8.31252036,2.211903903,0.427535048,0.608967681,0.286885668,5.87708124,1.686050379,2.512658209,0.671022574,2.122684222,8.9817,2.303,,,
CCR,101,0.1,2/17/2025,2,1,20250327_CS1_17feb25_01R2.csv,315,316,7.16540392,0.015827701,0.026841962,0.150459952,0.087667572,0.060691766,0.042768159,1.389429851,0.548369207,7.102802972,1.695885068,0.44226694,0.627615552,0.306178912,5.60540071,1.716255492,2.479083421,0.692294369,2.049832717,9.212,2.7636,,,
CCR,90,0.1,4/16/2025,2,1,20250417_CC3_16apr25_01R2.csv,300,300,1.805912561,0.060357981,0.082641969,0.214154978,0.094089112,0.093544568,0.086602746,1.43011775,0.677762968,4.017211989,1.369197053,0.883450221,0.954264997,0.878337225,2.591358601,2.276086722,2.289336329,0.994212468,1.086444899,12.6665,2.5333,,,
CCR,90,5.5,4/16/2025,2,1,20250417_CC3_16apr25_BOTR2.csv,300,300,5.857634515,0.070266966,0.082141372,0.238169837,0.11094289,0.103642931,0.092598738,1.424878763,0.642553849,4.069393031,1.168989885,0.792541971,0.887067952,0.7403933,2.899511293,2.146778734,2.297984395,0.934200745,1.1981037,14.5089,3.2242,,,
CCR,101,0.1,4/16/2025,2,1,20250417_CS1_16apr25_01R2.csv,300,300,8.345920185,0.014467491,0.025128076,0.138960066,0.083303214,0.055018365,0.039214447,1.388400965,0.550276213,7.159395633,1.736864845,0.456721618,0.640786199,0.301645944,5.530071739,1.66812371,2.525703311,0.66045909,2.12429907,9.9029,3.2242,,,
CCR,50,20,4/16/2025,1,1,20250421_C50_16apr25_20R1.csv,300,300,1.974674729,0.08639919,0.080519634,0.261707981,0.126948528,0.113657563,0.094519541,1.457915692,0.663839421,3.463824158,0.931948953,0.70844062,0.851883469,0.634269933,3.250238059,2.061528277,2.302600665,0.8953043,1.343092939,13.1271,2.303,,,
CCR,50,6,4/16/2025,1,1,20250421_C50_16apr25_6R1.csv,300,300,2.278938266,0.060271628,0.084497413,0.220826745,0.096352711,0.096817471,0.091580165,1.411906532,0.674568554,4.008178461,1.401943428,0.872749641,0.922660628,0.876959373,2.613414269,2.29185814,2.280856366,1.004823527,1.052113309,13.3574,2.5333,,,
CCR,88,6,10/28/2024,1,1,20250421_CC4_28oct24_6R1.csv,305,304,3.161222281,0.057960745,0.080784549,0.267516142,0.120923213,0.1169047,0.10082425,1.468165186,0.692123926,4.761037709,1.393780384,0.691029094,0.80124126,0.668064859,3.311476574,2.212281132,2.288326657,0.966768064,1.199346514,13.5877,2.5333,,,
CCR,98,0.8,4/16/2025,1,1,20250421_CP1_16apr25_BOTR1.csv,330,330,2.120325275,0.020937983,0.04248398,0.159345615,0.093707086,0.063742653,0.05073622,1.395443105,0.547711931,7.643117871,2.029038791,0.666492181,0.83735012,0.453369981,3.750722393,1.700464939,2.499827149,0.680233007,1.846946546,10.1332,2.5333,,,
CCR,92,0.1,4/16/2025,1,1,20250423_CC2_16apr25_01R1.csv,310,310,1.663794192,0.056438286,0.070325882,0.221219565,0.097870405,0.095840833,0.08403719,1.423420165,0.667263892,4.603270308,1.246066946,0.733777871,0.836842383,0.718561268,3.145635134,2.260331572,2.308197452,0.979262658,1.164608253,12.8968,1.8424,,,
CCR,90,0.1,4/16/2025,1,1,20250423_CC3_16apr25_01R1.csv,300,300,2.22723171,0.064244572,0.082726404,0.222393914,0.098799875,0.096048475,0.08731318,1.42236338,0.661509407,4.190818365,1.287679273,0.861298467,0.947467544,0.837312843,2.688306306,2.250953397,2.3154341,0.972151786,1.1315574,13.3574,2.0727,,,
CCR,90,1.5,4/16/2025,1,1,20250423_CC3_16apr25_15R1.csv,300,300,2.891571686,0.056485751,0.082097539,0.223915381,0.100886797,0.097644438,0.088661054,1.413180333,0.678332487,4.464284256,1.45342033,0.840780498,0.925970708,0.813759003,2.727431089,2.219471602,2.293170868,0.967861415,1.137893043,13.5877,2.303,,,
CCR,90,5.5,4/16/2025,1,1,20250423_CC3_16apr25_BOTR1.csv,300,300,3.363903978,0.110777695,0.106481752,0.261203373,0.119259978,0.144267496,0.115018599,1.452011839,0.629717889,3.580117447,0.961220147,0.738085538,0.925778558,0.892854032,2.453034128,2.190201413,1.810549014,1.209689103,1.036875597,14.2786,2.5333,,,
CCR,88,6,4/16/2025,2,1,20250423_CC4_16apr25_6R2.csv,335,334,2.04047853,0.052133314,0.074682377,0.222012901,0.098665441,0.096418863,0.083653476,1.423039647,0.663681388,4.642412564,1.43252694,0.774561891,0.892758796,0.756925384,2.972761589,2.250158708,2.302587838,0.977230345,1.179454164,13.1271,2.0727,,,
CCR,88,12,4/16/2025,2,1,20250423_CC4_16apr25_BOTR2.csv,300,300,2.610912677,0.047871913,0.065852933,0.253143613,0.122000729,0.108262799,0.090240478,1.452417466,0.649353406,6.142009724,1.375606874,0.608269261,0.729749384,0.539774915,3.844074989,2.074935252,2.338232654,0.887394694,1.351951274,12.6665,2.0727,,,
CCR,98,0.1,4/16/2025,1,1,20250423_CP1_16apr25_01R1.csv,310,310,5.350024145,0.023537595,0.029909949,0.150215271,0.089221894,0.059263867,0.044133374,1.361130373,0.533649279,7.889769441,1.270730885,0.504691138,0.677717242,0.335231045,5.02225105,1.683614467,2.534685599,0.664230099,2.021642244,10.1332,2.7636,,,
CCR,98,0.1,4/16/2025,2,1,20250423_CP1_16apr25_01R2.csv,325,326,5.223680805,0.020724253,0.027965042,0.147747552,0.087601705,0.057641313,0.041485626,1.360646992,0.536429034,8.119509227,1.349387228,0.485156226,0.67408991,0.319229423,5.28329454,1.686583066,2.563223241,0.657993045,2.111615855,10.1332,2.7636,,,
CCR,96,0.1,4/16/2025,1,1,20250423_CP2_16apr25_01R1.csv,300,300,3.453534044,0.080928633,0.091255904,0.238432278,0.106666919,0.114887476,0.099944244,1.430360632,0.650928839,3.89189202,1.127609604,0.794306804,0.913068126,0.855522075,2.612787427,2.235297321,2.07535483,1.07706754,1.067264251,13.5877,2.303,,,
CCR,96,0.9,4/16/2025,1,1,20250423_CP2_16apr25_BOTR1.csv,305,304,5.381638624,0.05302735,0.071085033,0.218963297,0.105278607,0.091211692,0.079761687,1.391218154,0.619672679,5.054270047,1.340535266,0.779341238,0.891217762,0.675208709,3.080301,2.079846062,2.400605595,0.86638391,1.319914495,13.3574,2.7636,,,
CCR,101,0.1,4/16/2025,1,1,20250423_CS1_16apr25_01R1.csv,300,300,4.095470168,0.022070011,0.026486763,0.141985044,0.084824271,0.055576347,0.041067265,1.392634037,0.536295147,7.669426154,1.200124592,0.476583376,0.644960485,0.312254534,5.36060386,1.673872859,2.554774686,0.655193927,2.065495981,9.212,2.303,,,
CCR,100,0.1,4/16/2025,1,1,20250423_CS2_16apr25_01R1.csv,335,334,2.322495764,0.018924818,0.027606523,0.14439002,0.085811891,0.05665995,0.04072111,1.365541937,0.540096314,6.274425139,1.458747068,0.487231694,0.677941332,0.321709766,5.23028624,1.68263416,2.548361223,0.660280868,2.107307283,8.9817,2.0727,,,
CCR,50,0.1,4/16/2025,1,1,20250424_C50_16apr25_01R1.csv,300,300,4.750412733,0.170092242,0.094060511,0.223954475,0.097738955,0.098705311,0.091534874,1.417384401,0.691910109,1.706263116,0.552997065,0.952942746,1.027592074,0.962364604,2.380961723,2.291353285,2.268920204,1.009887118,1.067778334,14.2786,2.5333,,,
CCR,50,1.5,4/16/2025,1,1,20250424_C50_16apr25_15R1.csv,300,300,2.714390983,0.109609206,0.10622857,0.222407258,0.095061023,0.098275414,0.106174251,1.419123325,0.677727959,2.988154325,0.969157374,1.080927221,1.000511609,1.117477669,2.093667057,2.339626183,2.263101712,1.033813978,0.895330293,13.1271,2.303,,,
CCR,50,9,4/16/2025,1,1,20250424_C50_16apr25_9R1.csv,300,300,2.139011958,0.079392687,0.089463369,0.252758771,0.121101573,0.110256598,0.103358687,1.442036893,0.664135717,4.342351265,1.126846474,0.811410568,0.865562163,0.738746545,2.825276687,2.087163392,2.292459362,0.910447281,1.171663229,13.3574,2.5333,,,
CCR,92,1.8,4/16/2025,1,1,20250424_CC2_16apr25_BOTR1.csv,300,300,2.477380982,0.07579638,0.086257754,0.232772609,0.104833385,0.103985735,0.09835671,1.424006285,0.665422964,3.774498909,1.138019449,0.829515262,0.876989013,0.82280806,2.698570253,2.220405354,2.238505211,0.991914311,1.065848837,13.818,2.5333,,,
CCR,92,1.8,4/16/2025,2,1,20250424_CC2_16apr25_BOTR2.csv,300,300,2.307748064,0.056964331,0.076011493,0.224242394,0.100969009,0.097481197,0.091091058,1.442474424,0.654203363,4.447085619,1.334369983,0.779755435,0.834456144,0.75282004,2.950111682,2.220903195,2.300365618,0.965456611,1.108440397,13.1271,2.303,,,
CCR,88,0.1,4/16/2025,1,1,20250424_CC4_16apr25_01R1.csv,300,300,2.315872104,0.073778061,0.080645413,0.219336176,0.095724101,0.095194604,0.087530179,1.426345336,0.67240052,3.926542411,1.093081225,0.847163707,0.921344088,0.842477628,2.719760085,2.291337025,2.304082035,0.994468509,1.093612527,13.1271,2.303,,,
CCR,88,1.5,4/16/2025,1,1,20250424_CC4_16apr25_15R1.csv,300,300,1.958378753,0.063550295,0.0757958,0.21839953,0.095927984,0.095321235,0.088172682,1.419775735,0.672657376,4.262635826,1.192689987,0.79516175,0.859629066,0.790132319,2.881419935,2.276703016,2.291194919,0.993674958,1.087955834,12.8968,2.303,,,
CCR,88,6,4/16/2025,1,1,20250424_CC4_16apr25_6R1.csv,300,300,2.584822212,0.058313877,0.074740407,0.222164363,0.099529098,0.096019205,0.086967149,1.414079094,0.664538077,4.302987487,1.281691629,0.77839019,0.859409656,0.750940265,2.972479958,2.232154887,2.313749239,0.964735007,1.144444766,13.1271,2.5333,,,
CCR,88,9,4/16/2025,1,1,20250424_CC4_16apr25_9R1.csv,300,300,2.044976883,0.065678215,0.074811189,0.244365502,0.116077358,0.106158669,0.093991716,1.459080745,0.654786996,4.88802404,1.139056359,0.704711064,0.795933855,0.644494243,3.266429869,2.105195246,2.301889268,0.91455105,1.234974345,12.6665,2.303,,,
CCR,88,12,4/16/2025,1,1,20250424_CC4_16apr25_BOTR1.csv,300,300,2.061611789,0.079352004,0.082486927,0.261168153,0.125597565,0.111728273,0.102069304,1.478959254,0.661485654,4.853708841,1.039506533,0.73828159,0.808146271,0.656755783,3.166176295,2.079404591,2.337529669,0.889573561,1.230512608,13.1271,2.5333,,,
